year,month,away_tm,away_score,home_tm,home_score
2015,january,Boston Celtics,104,Chicago Bulls,109
2015,january,Memphis Grizzlies,85,Denver Nuggets,114
2015,january,Miami Heat,79,Houston Rockets,115
2015,january,Philadelphia 76ers,91,Los Angeles Clippers,127
2015,january,Utah Jazz,101,Minnesota Timberwolves,89
2015,january,Charlotte Hornets,98,Orlando Magic,90
2015,january,Atlanta Hawks,115,Portland Trail Blazers,107
2015,january,Washington Wizards,92,San Antonio Spurs,101
2015,january,Dallas Mavericks,109,Cleveland Cavaliers,90
2015,january,Sacramento Kings,95,Detroit Pistons,114
2015,january,Indiana Pacers,87,Los Angeles Lakers,88
2015,january,Brooklyn Nets,84,Miami Heat,88
2015,january,Milwaukee Bucks,95,New York Knicks,82
2015,january,Toronto Raptors,109,Phoenix Suns,125
2015,january,Charlotte Hornets,104,Boston Celtics,95
2015,january,Dallas Mavericks,96,Brooklyn Nets,88
2015,january,Houston Rockets,105,Chicago Bulls,114
2015,january,Oklahoma City Thunder,91,Golden State Warriors,117
2015,january,Atlanta Hawks,107,Los Angeles Clippers,98
2015,january,New York Knicks,83,Memphis Grizzlies,105
2015,january,Denver Nuggets,110,Minnesota Timberwolves,101
2015,january,Washington Wizards,92,New Orleans Pelicans,85
2015,january,Cleveland Cavaliers,92,Philadelphia 76ers,95
2015,january,Los Angeles Lakers,94,Portland Trail Blazers,98
2015,january,Indiana Pacers,105,Utah Jazz,101
2015,january,Phoenix Suns,102,Milwaukee Bucks,96
2015,january,Detroit Pistons,105,San Antonio Spurs,104
2015,january,Memphis Grizzlies,86,Atlanta Hawks,96
2015,january,Boston Celtics,89,Brooklyn Nets,81
2015,january,Utah Jazz,97,Chicago Bulls,77
2015,january,New Orleans Pelicans,94,Charlotte Hornets,98
2015,january,Houston Rockets,105,Cleveland Cavaliers,93
2015,january,Detroit Pistons,108,Dallas Mavericks,95
2015,january,Orlando Magic,90,Denver Nuggets,93
2015,january,Indiana Pacers,102,Golden State Warriors,117
2015,january,Los Angeles Lakers,89,Los Angeles Clippers,114
2015,january,Phoenix Suns,113,Minnesota Timberwolves,111
2015,january,Milwaukee Bucks,97,Philadelphia 76ers,77
2015,january,Oklahoma City Thunder,83,Sacramento Kings,104
2015,january,New York Knicks,91,Washington Wizards,101
2015,january,Houston Rockets,120,New York Knicks,96
2015,january,Miami Heat,83,Portland Trail Blazers,99
2015,january,Charlotte Hornets,103,Toronto Raptors,95
2015,january,Philadelphia 76ers,90,Brooklyn Nets,88
2015,january,Atlanta Hawks,106,Detroit Pistons,103
2015,january,Cleveland Cavaliers,94,Golden State Warriors,112
2015,january,Boston Celtics,103,Indiana Pacers,107
2015,january,Orlando Magic,84,Los Angeles Lakers,101
2015,january,Minnesota Timberwolves,84,Milwaukee Bucks,98
2015,january,Memphis Grizzlies,95,New Orleans Pelicans,106
2015,january,Utah Jazz,94,Oklahoma City Thunder,99
2015,january,Denver Nuggets,118,Sacramento Kings,108
2015,january,Phoenix Suns,95,San Antonio Spurs,100
2015,january,Chicago Bulls,86,Washington Wizards,102
2015,january,Milwaukee Bucks,87,Chicago Bulls,95
2015,january,Brooklyn Nets,93,Detroit Pistons,98
2015,january,Utah Jazz,82,Houston Rockets,97
2015,january,Dallas Mavericks,100,Los Angeles Clippers,120
2015,january,San Antonio Spurs,108,Minnesota Timberwolves,93
2015,january,Charlotte Hornets,110,New York Knicks,82
2015,january,Indiana Pacers,92,Philadelphia 76ers,93
2015,january,Orlando Magic,92,Portland Trail Blazers,103
2015,january,Boston Celtics,96,Toronto Raptors,109
2015,january,Washington Wizards,89,Atlanta Hawks,120
2015,january,Miami Heat,104,Los Angeles Clippers,90
2015,january,Portland Trail Blazers,106,Los Angeles Lakers,94
2015,january,Phoenix Suns,110,Memphis Grizzlies,122
2015,january,Cleveland Cavaliers,84,Sacramento Kings,103
2015,january,New Orleans Pelicans,100,Boston Celtics,108
2015,january,Houston Rockets,113,Brooklyn Nets,99
2015,january,Orlando Magic,121,Chicago Bulls,114
2015,january,Detroit Pistons,114,Toronto Raptors,111
2015,january,Minnesota Timberwolves,110,Indiana Pacers,101
2015,january,Miami Heat,78,Los Angeles Lakers,75
2015,january,Atlanta Hawks,105,Philadelphia 76ers,87
2015,january,Cleveland Cavaliers,100,Phoenix Suns,107
2015,january,Dallas Mavericks,108,Sacramento Kings,104
2015,january,Golden State Warriors,116,Utah Jazz,105
2015,january,San Antonio Spurs,93,Washington Wizards,101
2015,january,Atlanta Hawks,105,Boston Celtics,91
2015,january,Memphis Grizzlies,103,Brooklyn Nets,92
2015,january,Washington Wizards,105,Chicago Bulls,99
2015,january,San Antonio Spurs,98,Charlotte Hornets,93
2015,january,Dallas Mavericks,107,Denver Nuggets,114
2015,january,New Orleans Pelicans,105,Detroit Pistons,94
2015,january,Miami Heat,89,Golden State Warriors,104
2015,january,Houston Rockets,113,Orlando Magic,120
2015,january,Los Angeles Clippers,100,Portland Trail Blazers,94
2015,january,Philadelphia 76ers,84,Toronto Raptors,100
2015,january,Oklahoma City Thunder,101,Houston Rockets,112
2015,january,Cleveland Cavaliers,109,Los Angeles Lakers,102
2015,january,New York Knicks,79,Milwaukee Bucks,95
2015,january,Chicago Bulls,119,Boston Celtics,103
2015,january,Denver Nuggets,89,Dallas Mavericks,97
2015,january,Detroit Pistons,98,Indiana Pacers,96
2015,january,Cleveland Cavaliers,126,Los Angeles Clippers,121
2015,january,Golden State Warriors,115,Oklahoma City Thunder,127
2015,january,Memphis Grizzlies,106,Orlando Magic,96
2015,january,New Orleans Pelicans,81,Philadelphia 76ers,96
2015,january,Minnesota Timberwolves,99,Phoenix Suns,110
2015,january,Miami Heat,95,Sacramento Kings,83
2015,january,Portland Trail Blazers,96,San Antonio Spurs,110
2015,january,Atlanta Hawks,110,Toronto Raptors,89
2015,january,Los Angeles Lakers,85,Utah Jazz,94
2015,january,Brooklyn Nets,102,Washington Wizards,80
2015,january,Washington Wizards,99,Brooklyn Nets,90
2015,january,Atlanta Hawks,107,Chicago Bulls,99
2015,january,Indiana Pacers,71,Charlotte Hornets,80
2015,january,Minnesota Timberwolves,113,Denver Nuggets,105
2015,january,Philadelphia 76ers,89,Detroit Pistons,107
2015,january,Golden State Warriors,131,Houston Rockets,106
2015,january,Portland Trail Blazers,98,Memphis Grizzlies,102
2015,january,Los Angeles Clippers,117,Sacramento Kings,108
2015,january,Oklahoma City Thunder,127,Orlando Magic,99
2015,january,Utah Jazz,69,San Antonio Spurs,89
2015,january,New Orleans Pelicans,95,Toronto Raptors,93
2015,january,Detroit Pistons,82,Atlanta Hawks,93
2015,january,Minnesota Timberwolves,80,Charlotte Hornets,105
2015,january,Chicago Bulls,94,Cleveland Cavaliers,108
2015,january,Denver Nuggets,79,Golden State Warriors,122
2015,january,Indiana Pacers,98,Houston Rockets,110
2015,january,Boston Celtics,93,Los Angeles Clippers,102
2015,january,Dallas Mavericks,103,Memphis Grizzlies,95
2015,january,Toronto Raptors,92,Milwaukee Bucks,89
2015,january,New Orleans Pelicans,92,New York Knicks,99
2015,january,Los Angeles Lakers,100,Phoenix Suns,115
2015,january,Sacramento Kings,94,Portland Trail Blazers,98
2015,january,Philadelphia 76ers,76,Washington Wizards,111
2015,january,San Antonio Spurs,109,Denver Nuggets,99
2015,january,Oklahoma City Thunder,94,Miami Heat,86
2015,january,Indiana Pacers,91,Atlanta Hawks,110
2015,january,Miami Heat,76,Charlotte Hornets,78
2015,january,Utah Jazz,92,Cleveland Cavaliers,106
2015,january,Orlando Magic,118,Detroit Pistons,128
2015,january,Houston Rockets,113,Golden State Warriors,126
2015,january,Toronto Raptors,86,Memphis Grizzlies,92
2015,january,Dallas Mavericks,98,Minnesota Timberwolves,75
2015,january,Los Angeles Lakers,80,New Orleans Pelicans,96
2015,january,New York Knicks,98,Philadelphia 76ers,91
2015,january,Portland Trail Blazers,113,Phoenix Suns,118
2015,january,Brooklyn Nets,103,Sacramento Kings,100
2015,january,Oklahoma City Thunder,105,Washington Wizards,103
2015,january,San Antonio Spurs,81,Chicago Bulls,104
2015,january,Brooklyn Nets,84,Los Angeles Clippers,123
2015,january,Utah Jazz,101,Milwaukee Bucks,99
2015,january,Boston Celtics,90,Portland Trail Blazers,89
2015,january,Oklahoma City Thunder,93,Atlanta Hawks,103
2015,january,Charlotte Hornets,90,Cleveland Cavaliers,129
2015,january,Chicago Bulls,102,Dallas Mavericks,98
2015,january,Boston Celtics,100,Denver Nuggets,99
2015,january,Sacramento Kings,101,Golden State Warriors,126
2015,january,Indiana Pacers,87,Miami Heat,89
2015,january,New Orleans Pelicans,92,Minnesota Timberwolves,84
2015,january,Orlando Magic,106,New York Knicks,113
2015,january,Toronto Raptors,91,Philadelphia 76ers,86
2015,january,Houston Rockets,113,Phoenix Suns,111
2015,january,Los Angeles Lakers,85,San Antonio Spurs,99
2015,january,New York Knicks,71,Charlotte Hornets,76
2015,january,Philadelphia 76ers,83,Memphis Grizzlies,101
2015,january,Detroit Pistons,86,Milwaukee Bucks,101
2015,january,Washington Wizards,96,Portland Trail Blazers,103
2015,january,Brooklyn Nets,73,Utah Jazz,108
2015,january,Minnesota Timberwolves,100,Atlanta Hawks,112
2015,january,Miami Heat,96,Chicago Bulls,84
2015,january,Oklahoma City Thunder,98,Cleveland Cavaliers,108
2015,january,Washington Wizards,117,Denver Nuggets,115
2015,january,Boston Celtics,111,Golden State Warriors,114
2015,january,Houston Rockets,99,Los Angeles Lakers,87
2015,january,Dallas Mavericks,106,New Orleans Pelicans,109
2015,january,Indiana Pacers,106,Orlando Magic,99
2015,january,Los Angeles Clippers,120,Phoenix Suns,100
2015,january,Milwaukee Bucks,95,San Antonio Spurs,101
2015,january,Detroit Pistons,110,Toronto Raptors,114
2015,january,Denver Nuggets,98,Los Angeles Clippers,102
2015,january,Orlando Magic,94,Memphis Grizzlies,103
2015,january,Philadelphia 76ers,74,New Orleans Pelicans,99
2015,january,Minnesota Timberwolves,84,Oklahoma City Thunder,92
2015,january,Boston Celtics,99,Utah Jazz,90
2015,january,Memphis Grizzlies,109,Dallas Mavericks,90
2015,january,Cleveland Cavaliers,103,Detroit Pistons,95
2015,january,Chicago Bulls,113,Golden State Warriors,111
2015,january,Toronto Raptors,104,Indiana Pacers,91
2015,january,Washington Wizards,98,Los Angeles Lakers,92
2015,january,Milwaukee Bucks,109,Miami Heat,102
2015,january,Brooklyn Nets,102,Atlanta Hawks,113
2015,january,Portland Trail Blazers,94,Cleveland Cavaliers,99
2015,january,Dallas Mavericks,94,Houston Rockets,99
2015,january,Boston Celtics,98,Minnesota Timberwolves,110
2015,january,Denver Nuggets,93,New Orleans Pelicans,85
2015,january,Oklahoma City Thunder,92,New York Knicks,100
2015,january,Detroit Pistons,69,Philadelphia 76ers,89
2015,january,Washington Wizards,98,Phoenix Suns,106
2015,january,Charlotte Hornets,86,San Antonio Spurs,95
2015,january,Sacramento Kings,102,Toronto Raptors,119
2015,january,Los Angeles Clippers,94,Utah Jazz,89
2015,january,New York Knicks,82,Indiana Pacers,103
2015,january,Chicago Bulls,118,Los Angeles Lakers,123
2015,january,Denver Nuggets,69,Memphis Grizzlies,99
2015,january,Milwaukee Bucks,115,Orlando Magic,100
2015,january,Portland Trail Blazers,99,Atlanta Hawks,105
2015,january,Houston Rockets,93,Boston Celtics,87
2015,january,Toronto Raptors,127,Brooklyn Nets,122
2015,january,Sacramento Kings,90,Cleveland Cavaliers,101
2015,january,Dallas Mavericks,93,Miami Heat,72
2015,january,Los Angeles Clippers,103,New Orleans Pelicans,108
2015,january,Minnesota Timberwolves,94,Philadelphia 76ers,103
2015,january,Chicago Bulls,93,Phoenix Suns,99
2015,january,Golden State Warriors,100,Utah Jazz,110
2015,january,Philadelphia 76ers,85,Atlanta Hawks,91
2015,january,Charlotte Hornets,104,Denver Nuggets,86
2015,january,Houston Rockets,101,Detroit Pistons,114
2015,january,Phoenix Suns,87,Golden State Warriors,106
2015,january,Sacramento Kings,99,Indiana Pacers,94
2015,january,Oklahoma City Thunder,74,Memphis Grizzlies,85
2015,january,Portland Trail Blazers,88,Milwaukee Bucks,95
2015,january,Cleveland Cavaliers,106,Minnesota Timberwolves,90
2015,january,Dallas Mavericks,108,Orlando Magic,93
2015,january,Los Angeles Clippers,105,San Antonio Spurs,85
2015,january,Toronto Raptors,120,Washington Wizards,116
2015,february,Miami Heat,83,Boston Celtics,75
2015,february,Los Angeles Lakers,80,New York Knicks,92
2015,february,Los Angeles Clippers,100,Brooklyn Nets,102
2015,february,Philadelphia 76ers,84,Cleveland Cavaliers,97
2015,february,Minnesota Timberwolves,94,Dallas Mavericks,100
2015,february,Atlanta Hawks,100,New Orleans Pelicans,115
2015,february,Orlando Magic,97,Oklahoma City Thunder,104
2015,february,Memphis Grizzlies,102,Phoenix Suns,101
2015,february,Milwaukee Bucks,82,Toronto Raptors,75
2015,february,Charlotte Hornets,92,Washington Wizards,88
2015,february,Miami Heat,91,Detroit Pistons,108
2015,february,Boston Celtics,108,New York Knicks,97
2015,february,Denver Nuggets,98,Philadelphia 76ers,105
2015,february,Utah Jazz,102,Portland Trail Blazers,103
2015,february,Golden State Warriors,121,Sacramento Kings,96
2015,february,Washington Wizards,96,Atlanta Hawks,105
2015,february,Denver Nuggets,100,Boston Celtics,104
2015,february,Dallas Mavericks,114,Golden State Warriors,128
2015,february,Chicago Bulls,90,Houston Rockets,101
2015,february,Detroit Pistons,109,Indiana Pacers,114
2015,february,Los Angeles Lakers,105,Milwaukee Bucks,113
2015,february,Miami Heat,101,Minnesota Timberwolves,102
2015,february,Oklahoma City Thunder,102,New Orleans Pelicans,91
2015,february,Orlando Magic,103,San Antonio Spurs,110
2015,february,Brooklyn Nets,109,Toronto Raptors,93
2015,february,Memphis Grizzlies,100,Utah Jazz,90
2015,february,Washington Wizards,87,Charlotte Hornets,94
2015,february,Los Angeles Clippers,94,Cleveland Cavaliers,105
2015,february,Phoenix Suns,87,Portland Trail Blazers,108
2015,february,Dallas Mavericks,101,Sacramento Kings,78
2015,february,Golden State Warriors,116,Atlanta Hawks,124
2015,february,Philadelphia 76ers,96,Boston Celtics,107
2015,february,New York Knicks,88,Brooklyn Nets,92
2015,february,Denver Nuggets,88,Detroit Pistons,98
2015,february,Milwaukee Bucks,111,Houston Rockets,117
2015,february,Cleveland Cavaliers,99,Indiana Pacers,103
2015,february,Memphis Grizzlies,89,Minnesota Timberwolves,90
2015,february,New Orleans Pelicans,116,Oklahoma City Thunder,113
2015,february,Los Angeles Lakers,97,Orlando Magic,103
2015,february,Utah Jazz,93,Phoenix Suns,100
2015,february,Miami Heat,85,San Antonio Spurs,98
2015,february,Los Angeles Clippers,107,Toronto Raptors,123
2015,february,Portland Trail Blazers,101,Dallas Mavericks,111
2015,february,Boston Celtics,93,Milwaukee Bucks,96
2015,february,Chicago Bulls,107,New Orleans Pelicans,72
2015,february,Golden State Warriors,106,New York Knicks,92
2015,february,Charlotte Hornets,81,Philadelphia 76ers,89
2015,february,Sacramento Kings,90,Utah Jazz,102
2015,february,Brooklyn Nets,77,Washington Wizards,114
2015,february,Indiana Pacers,103,Charlotte Hornets,102
2015,february,Los Angeles Lakers,105,Cleveland Cavaliers,120
2015,february,Minnesota Timberwolves,112,Detroit Pistons,101
2015,february,Portland Trail Blazers,109,Houston Rockets,98
2015,february,Atlanta Hawks,88,Memphis Grizzlies,94
2015,february,Los Angeles Clippers,108,Oklahoma City Thunder,131
2015,february,Chicago Bulls,98,Orlando Magic,97
2015,february,Phoenix Suns,83,Sacramento Kings,85
2015,february,San Antonio Spurs,82,Toronto Raptors,87
2015,february,Los Angeles Clippers,115,Dallas Mavericks,98
2015,february,Oklahoma City Thunder,124,Denver Nuggets,114
2015,february,San Antonio Spurs,95,Indiana Pacers,93
2015,february,New York Knicks,95,Miami Heat,109
2015,february,Brooklyn Nets,97,Milwaukee Bucks,103
2015,february,Atlanta Hawks,117,Minnesota Timberwolves,105
2015,february,Utah Jazz,100,New Orleans Pelicans,96
2015,february,Golden State Warriors,89,Philadelphia 76ers,84
2015,february,Orlando Magic,80,Washington Wizards,96
2015,february,Sacramento Kings,86,Chicago Bulls,104
2015,february,Detroit Pistons,106,Charlotte Hornets,78
2015,february,Denver Nuggets,106,Los Angeles Lakers,96
2015,february,Brooklyn Nets,86,Memphis Grizzlies,95
2015,february,Houston Rockets,127,Phoenix Suns,118
2015,february,Atlanta Hawks,88,Boston Celtics,89
2015,february,Miami Heat,93,Cleveland Cavaliers,113
2015,february,Utah Jazz,82,Dallas Mavericks,87
2015,february,San Antonio Spurs,104,Detroit Pistons,87
2015,february,Houston Rockets,95,Los Angeles Clippers,110
2015,february,Sacramento Kings,103,Milwaukee Bucks,111
2015,february,Golden State Warriors,94,Minnesota Timberwolves,91
2015,february,Indiana Pacers,106,New Orleans Pelicans,93
2015,february,Memphis Grizzlies,89,Oklahoma City Thunder,105
2015,february,New York Knicks,83,Orlando Magic,89
2015,february,Los Angeles Lakers,86,Portland Trail Blazers,102
2015,february,Washington Wizards,93,Toronto Raptors,95
2015,february,Cleveland Cavaliers,98,Chicago Bulls,113
2015,february,San Antonio Spurs,115,Los Angeles Clippers,119
2015,february,Dallas Mavericks,89,Oklahoma City Thunder,104
2015,february,Toronto Raptors,105,Atlanta Hawks,80
2015,february,Houston Rockets,100,Dallas Mavericks,111
2015,february,Chicago Bulls,91,Detroit Pistons,100
2015,february,San Antonio Spurs,99,Golden State Warriors,110
2015,february,Brooklyn Nets,114,Los Angeles Lakers,105
2015,february,Denver Nuggets,81,Milwaukee Bucks,89
2015,february,Phoenix Suns,109,Minnesota Timberwolves,111
2015,february,Miami Heat,111,New York Knicks,87
2015,february,New Orleans Pelicans,84,Orlando Magic,95
2015,february,Indiana Pacers,106,Philadelphia 76ers,95
2015,february,Boston Celtics,101,Sacramento Kings,109
2015,february,Portland Trail Blazers,76,Utah Jazz,92
2015,february,Cleveland Cavaliers,127,Washington Wizards,89
2015,february,Phoenix Suns,107,Chicago Bulls,112
2015,february,Oklahoma City Thunder,110,Charlotte Hornets,103
2015,february,Toronto Raptors,76,Houston Rockets,98
2015,february,Sacramento Kings,99,Los Angeles Clippers,126
2015,february,New Orleans Pelicans,105,Miami Heat,91
2015,february,Charlotte Hornets,81,Dallas Mavericks,92
2015,february,Washington Wizards,89,Detroit Pistons,106
